image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\130644876787692_vs_1590760491792064(0)\1590760491792064_2024.png,mild,mild,95,0,0,0,0,"Coastal area shows no visible damage, clear roads and intact infrastructure.","A coastal area shows no visible damage, with clear roads and intact infrastructure under a bright sky.","This street-level view of a coastal community reveals no significant visible damage. Roads are clear, and infrastructure like utility poles and power lines appear intact. There are no fallen trees, building debris, or flooded roads visible, indicating a lack of visible impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1318024519106068_vs_8528471670575968(1)\8528471670575968_2024.png,mild,mild,95,0,0,0,0,"Clear skies, calm waters, and intact infrastructure visible along coastal road.","Coastal road shows clear skies, calm waters, and intact infrastructure with houses on stilts.","The image displays a coastal road under clear skies with calm water. No fallen trees, building debris, or flooded roads are visible. Utility infrastructure appears intact, and houses on stilts line the shore, showing no obvious signs of recent disaster damage."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1320790868515355_vs_1072070854630771(3)\1072070854630771_2024.png,mild,mild,90,0,0,10,0,"Minimal infrastructure damage visible; utility poles, power lines intact.","Minimal infrastructure damage is visible along a dirt road, with utility poles and power lines appearing intact.","Minimal infrastructure damage is visible along a dirt road, with utility poles and power lines appearing intact. A slightly sagged chain-link fence is present, but no significant debris, fallen trees, or flooded roads are observed. The area shows little evidence of recent severe disaster impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1326882984919370_vs_1469470640433459(3)\1469470640433459_2024.png,mild,mild,90,5,5,0,0,"Minimal damage visible: dry roads, intact infrastructure, clear skies.","Minimal damage is visible in this coastal area, with dry roads, intact infrastructure, and clear skies.","This coastal scene shows minimal visible damage, featuring dry, unpaved roads and intact infrastructure. Buildings appear largely sound, with no significant fallen trees or widespread building debris evident. The clear skies suggest either a mild impact from a recent event or substantial recovery."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1336742810560051_vs_3510548662584190(2)\3510548662584190_2024.png,mild,mild,90,0,20,0,0,"Scattered debris visible on street and grassy areas, otherwise minimal damage.","Scattered debris is visible on the street and grassy areas, indicating mild damage to the area.","Scattered debris, including wood fragments, is visible on the street and adjacent grassy areas. Most buildings appear intact, and trees remain upright. Utility lines are present but show no obvious damage. The overall scene suggests a mild impact with localized cleanup needed."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1350916125836222_vs_1743906783089180(3)\1743906783089180_2024.png,mild,mild,95,0,0,0,0,"No visible damage: clear skies, intact infrastructure, dry roads.","The area shows no visible signs of disaster damage, with intact infrastructure and dry, unflooded roads under clear skies.","This street-level view reveals no visible signs of disaster impact. Infrastructure, including utility poles and powerlines, appears intact. There are no fallen trees, building debris, or flooded roads. The coastal area is dry, and the sky is clear, suggesting minimal to no recent damage."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1351229885603990_vs_2790290167798071(2)\2790290167798071_2024.png,mild,moderate,90,60,30,10,0,"Vegetation damage, scattered debris visible along coastal road.","Significant vegetation damage and scattered debris are visible along a coastal road, with buildings largely intact.","The image reveals moderate damage along a coastal road, primarily characterized by significant defoliation and damage to palm trees and other vegetation. Scattered debris is visible on the ground, particularly in unpaved areas. Buildings appear structurally sound, and essential infrastructure like power poles and lines remain standing, with no visible road flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1351693062224311_vs_3788010021459216(3)\3788010021459216_2024.png,mild,mild,95,0,0,0,0,"No visible damage to infrastructure, trees, or roads.","No visible damage to infrastructure, trees, or roads is apparent in this street-level view.","This street-level image shows no visible signs of disaster damage. Roads are clear and dry, with no fallen trees or building debris. Power poles and lines appear intact, indicating no significant infrastructure damage. The area seems largely unaffected."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1352864022107579_vs_1583362592531425(3)\1583362592531425_2024.png,mild,mild,90,10,10,60,0,"Sagging power lines visible, minor ground debris present.","Sagging power lines are visible over a dirt path, with minor debris scattered on the ground.","Sagging power lines are clearly visible across the sky, indicating potential infrastructure damage. Minor scattered debris lies on the ground near palm trees and a dirt path. Buildings in the background appear intact, and roads are dry, suggesting localized or mild impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1355477768722627_vs_1052029463079993(3)\1052029463079993_2024.png,mild,moderate,90,75,0,0,0,Extensive Tree Damage Visible Along Unpaved Road,"Widespread tree defoliation and downed vegetation line an unpaved road, indicating moderate environmental impact.","The image reveals significant tree damage, with widespread defoliation and numerous downed branches and smaller trees along an unpaved road. While vegetation is heavily impacted, no visible building debris, damaged infrastructure, or flooded roads are present in this post-disaster scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1356049438674158_vs_463882702687904(3)\463882702687904_2024.png,mild,moderate,85,75,0,45,0,"Extensive vegetation damage, sagging power lines visible on rural road.",Rural landscape shows extensive vegetation damage and sagging power lines along a dirt road.,"The rural landscape reveals significant vegetation damage with numerous broken branches and downed foliage scattered across the ground. Utility poles are visible, and power lines appear to be sagging overhead. The dirt road remains passable, but the surrounding environment shows clear signs of a recent disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1356605221948937_vs_1218240882778509(3)\1218240882778509_2024.png,mild,mild,95,0,0,0,0,Coastal scene shows no visible damage; structures and roads intact.,"This coastal area exhibits no visible damage, with structures, roads, and infrastructure appearing completely intact.","A clear post-disaster view of a coastal area reveals no visible damage. Buildings on stilts, roads, and utility infrastructure appear completely intact. There are no fallen trees, building debris, or flooded roads, suggesting the area was largely unaffected by any recent event."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1358700428406308_vs_1680512832739584(2)\1680512832739584_2024.png,mild,mild,95,0,0,0,0,"No visible damage to coastal homes, infrastructure, or roads post-disaster.","Post-disaster image shows no visible damage to coastal homes, infrastructure, or roads, with clear skies.","This post-disaster image of a coastal area reveals no visible damage to elevated homes, infrastructure, or roads. There are no fallen trees, building debris, or signs of flooding. The clear skies and intact structures suggest a mild impact from any recent event."
