image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\136846342826668_vs_1553206371976035(0)\1553206371976035_2024.png,mild,mild,75,10,5,15,0,Mild Damage: Fallen Trees and Minor Infrastructure Issues,Mild damage observed with fallen trees and minor debris.,"The area shows mild damage with a few fallen trees and minor building debris. Infrastructure appears mostly intact, with only slight issues noted. No flooding is present on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1384452722164271_vs_961036096041116(3)\961036096041116_2024.png,mild,moderate,75,0,60,40,0,Moderate Damage with Building Debris and Infrastructure Issues,Building debris and damaged infrastructure indicate moderate disaster impact.,"The scene shows moderate damage characterized by building debris and some damaged infrastructure. While there are no fallen trees or flooded roads, the presence of debris suggests significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1386637738588997_vs_915758357241398(3)\915758357241398_2024.png,mild,mild,75,0,10,20,0,Mild Damage with Minimal Building Debris and Infrastructure Issues,Mild damage observed with some building debris and infrastructure concerns.,"The area shows mild damage, characterized by minimal building debris and some damaged infrastructure. No fallen trees or flooded roads are visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1388864745386844_vs_501679492859818(3)\501679492859818_2024.png,mild,mild,75,20,10,30,0,Mild Damage: Fallen Trees and Infrastructure Issues Observed,Mild damage includes fallen trees and some infrastructure damage.,"The area shows mild damage with fallen trees and minor building debris. Infrastructure issues are present, but roads remain clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1392100021374925_vs_1100404358175852(2)\1100404358175852_2024.png,mild,mild,75,0,0,20,0,Mild Damage: Minor Infrastructure Issues Observed,Minor damage to infrastructure noted along the waterfront.,"The area shows mild damage with minor issues to infrastructure, including a damaged pole. No fallen trees or significant building debris are visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\140867469077138_vs_1220402635676493(0)\1220402635676493_2024.png,mild,mild,75,10,5,15,0,Mild Damage with Minimal Fallen Trees and Infrastructure Issues,Mild damage observed with few fallen trees and minor infrastructure concerns.,"The area shows mild damage, characterized by a few fallen trees and minor issues with infrastructure. No significant flooding or building debris is visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1412494759600797_vs_898855448339419(3)\898855448339419_2024.png,mild,mild,85,10,5,15,0,Mild Damage: Minor Fallen Trees and Infrastructure Issues,Minor damage observed with few fallen trees and infrastructure concerns.,"The area shows mild damage with a few fallen trees and minor infrastructure issues. Building debris is minimal, and there are no flooded roads, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1415655955658332_vs_1062315845611674(3)\1062315845611674_2024.png,mild,mild,75,10,5,15,0,Mild Damage: Minimal Fallen Trees and Infrastructure Issues,Mild damage observed with few fallen trees and minor infrastructure concerns.,"The area shows mild damage with a few fallen trees and minor issues with infrastructure. Building debris is minimal, and there are no flooded roads, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1416063182298867_vs_1070668177421429(3)\1070668177421429_2024.png,mild,mild,75,10,5,15,0,Mild Damage: Minimal Fallen Trees and Infrastructure Issues,Mild damage observed with few fallen trees and minor infrastructure concerns.,"The area shows mild damage with minimal fallen trees and some damaged infrastructure. Building debris is limited, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1417518908816481_vs_1071988127817872(3)\1071988127817872_2024.png,mild,moderate,75,20,60,40,10,Moderate Damage: Building Debris and Damaged Infrastructure Visible,Building debris and damaged infrastructure indicate moderate disaster impact.,"The scene shows moderate damage with visible building debris and damaged infrastructure, including power lines. Some fallen trees are present, and minimal flooding is observed on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1420082988536673_vs_1261202574892906(3)\1261202574892906_2024.png,mild,severe,85,0,75,60,0,Severe Damage with Significant Building Debris Observed,Severe damage evident with substantial building debris along the road.,"The area shows severe damage characterized by significant building debris scattered along the road, indicating extensive destruction. Damaged infrastructure is also visible, highlighting the impact of the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1424854568083579_vs_2227986620905086(3)\2227986620905086_2024.png,mild,mild,75,10,5,15,0,Mild Damage: Some Fallen Trees and Infrastructure Issues,Mild damage observed with fallen trees and minor infrastructure issues.,"The area shows mild damage with a few fallen trees and minor issues with infrastructure. No significant flooding is visible, and overall conditions appear manageable."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1427959571111685_vs_1275924510092230(1)\1275924510092230_2024.png,mild,mild,85,0,0,0,0,Mild Damage Observed with No Visible Destruction,No fallen trees or building debris detected.,"The area shows mild damage with no visible indicators of fallen trees, building debris, or damaged infrastructure. Roads appear clear and unaffected by flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1436594890237989_vs_996126492286307(3)\996126492286307_2024.png,mild,mild,75,10,5,20,0,Mild Damage: Minor Fallen Trees and Infrastructure Issues,Minor damage observed with few fallen trees and infrastructure concerns.,"The area shows mild damage with a few fallen trees and minor infrastructure issues. Building debris is minimal, and no flooding is visible on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1454358932085550_vs_386008734579125(3)\386008734579125_2024.png,mild,mild,75,0,10,20,0,Mild Damage with Minimal Building Debris and Infrastructure Issues,Mild damage observed with some building debris and infrastructure concerns.,"The area shows mild damage, characterized by minimal building debris and some damaged infrastructure. No fallen trees or flooded roads are visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1458309468235843_vs_1752126172196791(3)\1752126172196791_2024.png,mild,mild,75,20,10,30,0,Mild Damage: Fallen Trees and Infrastructure Issues Observed,Fallen trees and minor infrastructure damage noted in the area.,"The area shows mild damage with fallen trees and some damaged infrastructure, including poles. No significant flooding or building debris is visible, indicating a relatively low impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\146361975187155_vs_548597607626472(0)\548597607626472_2024.png,mild,moderate,75,0,20,40,0,Moderate Damage with Building Debris and Infrastructure Issues,Moderate damage observed with scattered building debris and damaged infrastructure.,"The area shows moderate damage, characterized by scattered building debris and damaged infrastructure, including power poles. No fallen trees or flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1470161753786462_vs_1332564064816762(3)\1332564064816762_2024.png,mild,mild,75,20,10,30,0,Mild Damage: Fallen Trees and Infrastructure Issues Observed,Mild damage includes fallen trees and some infrastructure damage.,"The area shows mild damage with fallen trees and minor infrastructure issues. Building debris is minimal, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1478852656280676_vs_1763765374449405(3)\1763765374449405_2024.png,mild,mild,75,20,0,10,0,Mild Damage: Fallen Trees and Minor Infrastructure Issues,Fallen trees and slight infrastructure damage observed on the road.,"The area shows mild damage with fallen trees and minor issues with infrastructure. No significant building debris or flooded roads are visible, indicating a relatively low impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1479143665960707_vs_923674362910437(3)\923674362910437_2024.png,mild,mild,85,0,0,0,0,Minimal Damage Observed in Coastal Area,Coastal area shows no significant damage post-disaster.,"The coastal area appears largely unaffected, with no fallen trees, building debris, or damaged infrastructure visible. Roads remain clear and accessible, indicating a mild impact from the recent disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1481907825894976_vs_1063525862119230(3)\1063525862119230_2024.png,mild,mild,75,0,10,20,0,Mild Damage: Minimal Building Debris and Infrastructure Issues,Mild damage observed with minor debris and infrastructure concerns.,"The area shows mild damage with minimal building debris and some damaged infrastructure. No fallen trees or flooded roads are visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1485021738910317_vs_1568312307140231(2)\1568312307140231_2024.png,mild,mild,85,0,10,20,0,Mild Damage: Minimal Building Debris and Infrastructure Issues,Mild damage observed with minor debris and infrastructure concerns.,"The area shows mild damage with minimal building debris and some damaged infrastructure. No fallen trees or flooded roads are visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1485430015606843_vs_3754051524846539(2)\3754051524846539_2024.png,mild,mild,85,10,5,10,0,Mild Damage: Few Fallen Trees and Minor Debris,Mild damage observed with scattered debris and few fallen trees.,"The area shows mild damage with a few fallen trees and minor building debris. Infrastructure appears largely intact, and no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\1490274181792700_vs_489325377437045(3)\489325377437045_2024.png,mild,mild,85,10,5,15,0,Mild Damage: Some Fallen Trees and Infrastructure Issues,Mild damage observed with fallen trees and minor infrastructure issues.,"The area shows mild damage with a few fallen trees and minor issues with infrastructure. No significant flooding or building debris is visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_0\149497834869456_vs_813642884048015(0)\813642884048015_2024.png,mild,mild,85,0,0,20,0,Mild Damage with Minor Infrastructure Issues Observed,Minor damage to infrastructure noted in the area.,"The area shows mild damage, primarily with minor issues to infrastructure such as power lines. No fallen trees or significant building debris are visible, indicating limited impact from the disaster."
